# Python MESMA for LE07_LT05_19990831_19991102 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4264710 38.5304630 475860 -123.2769581 0.45180
4264710 38.5304638 475890 -123.2766139 0.42019
4264710 38.5304646 475920 -123.2762697 0.38548
4264710 38.5304654 475950 -123.2759255 0.55144
4264710 38.5304662 475980 -123.2755813 0.41866
4264710 38.5304678 476040 -123.2748929 0.43852
4264710 38.5304687 476070 -123.2745488 0.67273
4264710 38.5304695 476100 -123.2742046 0.77235
4264710 38.5304703 476130 -123.2738604 0.73834
4264710 38.5304711 476160 -123.2735162 0.75417
4264710 38.5304719 476190 -123.2731720 0.78772
4264710 38.5304727 476220 -123.2728278 0.56366
4264710 38.5304735 476250 -123.2724836 0.36245
4264710 38.5304759 476340 -123.2714511 0.46920
4264680 38.5301942 475920 -123.2762687 0.38930
4264680 38.5301951 475950 -123.2759245 0.41317
4264680 38.5301983 476070 -123.2745477 0.41778
4264680 38.5301991 476100 -123.2742035 0.72988
4264680 38.5301999 476130 -123.2738594 0.88967
4264680 38.5302007 476160 -123.2735152 0.71315
4264680 38.5302015 476190 -123.2731710 0.59817
4264680 38.5302023 476220 -123.2728268 0.41515
4264680 38.5302047 476310 -123.2717942 0.52784
4264680 38.5302055 476340 -123.2714501 0.55365
4264650 38.5299287 476100 -123.2742025 0.43562
4264650 38.5299295 476130 -123.2738583 0.66618
4264650 38.5299304 476160 -123.2735142 0.48618
4264650 38.5299336 476280 -123.2721374 0.47489
4264650 38.5299344 476310 -123.2717932 0.48923
4264650 38.5299352 476340 -123.2714490 0.49749
4264620 38.5296584 476100 -123.2742015 0.39564
4264620 38.5296592 476130 -123.2738573 0.36230
4264620 38.5296632 476280 -123.2721364 0.60103
4264620 38.5296640 476310 -123.2717922 0.47804
4264620 38.5296648 476340 -123.2714480 0.43735
4264620 38.5296656 476370 -123.2711039 0.58549
4264620 38.5296664 476400 -123.2707597 0.58149
4264590 38.5293928 476280 -123.2721354 0.44162
4264590 38.5293936 476310 -123.2717912 0.44284
4264590 38.5293944 476340 -123.2714470 0.41036
4264590 38.5293952 476370 -123.2711028 0.44797
4264590 38.5293960 476400 -123.2707587 0.61383
4264590 38.5293968 476430 -123.2704145 0.38796
4264560 38.5291233 476310 -123.2717902 0.41554
4264560 38.5291241 476340 -123.2714460 0.51694
4264380 38.5275106 476670 -123.2676540 0.52664
4264350 38.5272300 476280 -123.2721272 0.41283
4264350 38.5272308 476310 -123.2717831 0.50172
4264350 38.5272316 476340 -123.2714389 0.50366
4264350 38.5272403 476670 -123.2676530 0.49812
4264350 38.5272411 476700 -123.2673088 0.93601
4264320 38.5269588 476250 -123.2724704 0.47301
4264320 38.5269596 476280 -123.2721262 0.47582
4264320 38.5269604 476310 -123.2717820 0.52790
4264320 38.5269612 476340 -123.2714379 0.69825
4264320 38.5269620 476370 -123.2710937 0.41533
4264320 38.5269636 476430 -123.2704054 0.40737
4264320 38.5269644 476460 -123.2700612 0.39330
4264320 38.5269691 476640 -123.2679962 0.51955
4264320 38.5269699 476670 -123.2676520 0.65098
4264290 38.5266892 476280 -123.2721252 0.39660
4264290 38.5266900 476310 -123.2717810 0.44469
4264290 38.5266908 476340 -123.2714369 0.48384
4264290 38.5266916 476370 -123.2710927 0.41995
4264290 38.5266924 476400 -123.2707485 0.39561
4264290 38.5266932 476430 -123.2704044 0.42754
4264290 38.5266980 476610 -123.2683393 0.63391
4264290 38.5266988 476640 -123.2679952 0.70973
4264290 38.5266996 476670 -123.2676510 0.86067
4264260 38.5264173 476220 -123.2728125 0.44551
4264260 38.5264181 476250 -123.2724683 0.61407
4264260 38.5264189 476280 -123.2721242 0.78658
4264260 38.5264197 476310 -123.2717800 0.55118
4264260 38.5264205 476340 -123.2714358 0.47114
4264260 38.5264221 476400 -123.2707475 0.39030
4264260 38.5264253 476520 -123.2693708 0.39571
4264260 38.5264260 476550 -123.2690267 0.50920
4264260 38.5264268 476580 -123.2686825 0.52717
4264260 38.5264276 476610 -123.2683383 0.53007
4264260 38.5264284 476640 -123.2679942 0.75911
4264230 38.5261477 476250 -123.2724673 0.47344
4264230 38.5261485 476280 -123.2721232 0.55124
4264230 38.5261493 476310 -123.2717790 0.42871
4264230 38.5261549 476520 -123.2693698 0.43600
4264230 38.5261557 476550 -123.2690257 0.71053
4264230 38.5261565 476580 -123.2686815 0.40094
4264230 38.5261573 476610 -123.2683373 0.50710
4264230 38.5261581 476640 -123.2679932 0.99429
4264200 38.5258845 476520 -123.2693688 0.41585
4264200 38.5258853 476550 -123.2690247 0.48258
4264200 38.5258861 476580 -123.2686805 0.70358
4264200 38.5258869 476610 -123.2683363 0.96175
4264170 38.5256102 476370 -123.2710886 0.38929
4264170 38.5256110 476400 -123.2707445 0.41840
4264170 38.5256118 476430 -123.2704003 0.38654
4264170 38.5256150 476550 -123.2690237 0.63680
4264170 38.5256158 476580 -123.2686795 0.82253
4264140 38.5253374 476280 -123.2721201 0.37417
4264140 38.5253382 476310 -123.2717759 0.42359
4264140 38.5253390 476340 -123.2714318 0.43593
4264140 38.5253398 476370 -123.2710876 0.42923
4264140 38.5253406 476400 -123.2707435 0.41985
4264110 38.5250655 476220 -123.2728074 0.37356
4264110 38.5250663 476250 -123.2724632 0.44559
4264110 38.5250671 476280 -123.2721191 0.58982
4264110 38.5250679 476310 -123.2717749 0.57568
4264110 38.5250687 476340 -123.2714308 0.56506
4264110 38.5250695 476370 -123.2710866 0.47279
4264080 38.5247943 476190 -123.2731505 0.41944
4264080 38.5247951 476220 -123.2728064 0.47776
4264080 38.5247959 476250 -123.2724622 0.60808
4264080 38.5247967 476280 -123.2721181 0.78027
4264080 38.5247975 476310 -123.2717739 0.63916
4264080 38.5247983 476340 -123.2714298 0.53265
4264080 38.5247991 476370 -123.2710856 0.49075
4264050 38.5245240 476190 -123.2731495 0.45019
4264050 38.5245248 476220 -123.2728054 0.51681
4264050 38.5245256 476250 -123.2724612 0.63464
4264050 38.5245264 476280 -123.2721171 0.75873
4264050 38.5245272 476310 -123.2717729 0.67301
4264050 38.5245280 476340 -123.2714287 0.50410
4264050 38.5245288 476370 -123.2710846 0.42858
4264050 38.5245296 476400 -123.2707404 0.39300
4264050 38.5245304 476430 -123.2703963 0.37300
4264020 38.5242528 476160 -123.2734927 0.36957
4264020 38.5242536 476190 -123.2731485 0.41946
4264020 38.5242544 476220 -123.2728043 0.54024
4264020 38.5242552 476250 -123.2724602 0.69187
4264020 38.5242560 476280 -123.2721160 0.75657
4264020 38.5242568 476310 -123.2717719 0.59372
4264020 38.5242576 476340 -123.2714277 0.44908
4264020 38.5242584 476370 -123.2710836 0.41572
4264020 38.5242592 476400 -123.2707394 0.41749
4264020 38.5242600 476430 -123.2703953 0.39503
4263990 38.5239824 476160 -123.2734916 0.36651
4263990 38.5239832 476190 -123.2731475 0.39466
4263990 38.5239840 476220 -123.2728033 0.42053
4263990 38.5239848 476250 -123.2724592 0.53479
4263990 38.5239856 476280 -123.2721150 0.53103
4263990 38.5239864 476310 -123.2717709 0.45122
4263990 38.5239872 476340 -123.2714267 0.38918
4263990 38.5239880 476370 -123.2710825 0.39452
4263990 38.5239888 476400 -123.2707384 0.39515
4263990 38.5239896 476430 -123.2703942 0.42405
4263960 38.5237129 476190 -123.2731465 0.38908
4263960 38.5237137 476220 -123.2728023 0.41807
4263960 38.5237145 476250 -123.2724582 0.52945
4263960 38.5237153 476280 -123.2721140 0.46544
4263960 38.5237161 476310 -123.2717698 0.45301
4263960 38.5237169 476340 -123.2714257 0.44430
4263960 38.5237177 476370 -123.2710815 0.40638
4263960 38.5237185 476400 -123.2707374 0.45308
4263960 38.5237193 476430 -123.2703932 0.40398
4263960 38.5237201 476460 -123.2700491 0.39663
4263960 38.5237272 476730 -123.2669517 0.50707
4263960 38.5237280 476760 -123.2666075 0.33487
4263930 38.5234441 476250 -123.2724571 0.42956
4263930 38.5234449 476280 -123.2721130 0.57144
4263930 38.5234457 476310 -123.2717688 0.47062
4263930 38.5234465 476340 -123.2714247 0.64320
4263930 38.5234473 476370 -123.2710805 0.56151
4263930 38.5234481 476400 -123.2707364 0.40352
4263930 38.5234489 476430 -123.2703922 0.46249
4263930 38.5234497 476460 -123.2700481 0.42627
4263930 38.5234505 476490 -123.2697039 0.36318
4263930 38.5234568 476730 -123.2669507 0.60630
4263930 38.5234576 476760 -123.2666065 0.43877
4263930 38.5234584 476790 -123.2662624 0.41473
4263930 38.5234592 476820 -123.2659182 0.33676
4263900 38.5231738 476250 -123.2724561 0.45285
4263900 38.5231746 476280 -123.2721120 0.46739
4263900 38.5231754 476310 -123.2717678 0.40780
4263900 38.5231762 476340 -123.2714237 0.64715
4263900 38.5231770 476370 -123.2710795 0.54398
4263900 38.5231778 476400 -123.2707354 0.39431
4263900 38.5231786 476430 -123.2703912 0.67018
4263900 38.5231793 476460 -123.2700471 0.57370
4263900 38.5231801 476490 -123.2697029 0.45442
4263900 38.5231809 476520 -123.2693587 0.42641
4263900 38.5231865 476730 -123.2669497 0.47286
4263900 38.5231872 476760 -123.2666055 0.44242
4263900 38.5231880 476790 -123.2662614 0.44433
4263900 38.5231888 476820 -123.2659172 0.34302
4263870 38.5229050 476310 -123.2717668 0.36273
4263870 38.5229058 476340 -123.2714226 0.41772
4263870 38.5229066 476370 -123.2710785 0.61120
4263870 38.5229074 476400 -123.2707343 0.57075
4263870 38.5229082 476430 -123.2703902 0.64973
4263870 38.5229090 476460 -123.2700460 0.79236
4263870 38.5229098 476490 -123.2697019 0.67041
4263870 38.5229106 476520 -123.2693577 0.56125
4263870 38.5229114 476550 -123.2690136 0.60186
4263870 38.5229137 476640 -123.2679811 0.39476
4263870 38.5229145 476670 -123.2676370 0.42160
4263870 38.5229153 476700 -123.2672928 0.43609
4263870 38.5229161 476730 -123.2669487 0.41403
4263870 38.5229169 476760 -123.2666045 0.45745
4263870 38.5229177 476790 -123.2662604 0.35660
4263840 38.5226362 476370 -123.2710775 0.36242
4263840 38.5226370 476400 -123.2707333 0.39054
4263840 38.5226378 476430 -123.2703892 0.45053
4263840 38.5226386 476460 -123.2700450 0.63661
4263840 38.5226394 476490 -123.2697009 0.66916
4263840 38.5226402 476520 -123.2693567 0.59166
4263840 38.5226410 476550 -123.2690126 0.49341
4263840 38.5226418 476580 -123.2686684 0.44428
4263840 38.5226426 476610 -123.2683243 0.44124
4263840 38.5226434 476640 -123.2679801 0.42749
4263840 38.5226442 476670 -123.2676360 0.45037
4263840 38.5226449 476700 -123.2672918 0.50007
4263840 38.5226457 476730 -123.2669477 0.56249
4263840 38.5226465 476760 -123.2666035 0.44475
4263840 38.5226496 476880 -123.2652269 0.45844
4263810 38.5223683 476460 -123.2700440 0.41352
4263810 38.5223691 476490 -123.2696999 0.44165
4263810 38.5223699 476520 -123.2693557 0.39378
4263810 38.5223706 476550 -123.2690116 0.39509
4263810 38.5223714 476580 -123.2686674 0.43654
4263810 38.5223722 476610 -123.2683233 0.53603
4263810 38.5223730 476640 -123.2679791 0.65123
4263810 38.5223738 476670 -123.2676350 0.65123
4263810 38.5223746 476700 -123.2672908 0.49413
4263810 38.5223754 476730 -123.2669467 0.39404
4263810 38.5223785 476850 -123.2655701 0.39232
4263780 38.5221003 476550 -123.2690106 0.36400
4263780 38.5221011 476580 -123.2686664 0.41149
4263780 38.5221019 476610 -123.2683223 0.42734
4263780 38.5221027 476640 -123.2679781 0.69313
4263780 38.5221034 476670 -123.2676340 0.63232
4263780 38.5221042 476700 -123.2672898 0.38704
4263780 38.5221074 476820 -123.2659133 0.49434
4263780 38.5221081 476850 -123.2655691 0.55189
4263780 38.5221089 476880 -123.2652250 0.49798
4263750 38.5218323 476640 -123.2679771 0.38434
4263750 38.5218362 476790 -123.2662564 0.48223
4263750 38.5218370 476820 -123.2659123 0.76616
4263750 38.5218378 476850 -123.2655681 0.83237
4263750 38.5218386 476880 -123.2652240 0.61007
4263720 38.5215659 476790 -123.2662554 0.50641
4263720 38.5215666 476820 -123.2659113 0.77487
4263720 38.5215674 476850 -123.2655671 0.74078
4263720 38.5215682 476880 -123.2652230 0.56341
4263690 38.5212955 476790 -123.2662544 0.55011
4263690 38.5212963 476820 -123.2659103 0.49901
4263690 38.5212971 476850 -123.2655661 0.44327
4263690 38.5212978 476880 -123.2652220 0.48771
4263690 38.5212986 476910 -123.2648778 0.54852
4263690 38.5212994 476940 -123.2645337 0.58823
4263660 38.5210244 476760 -123.2665976 0.44593
4263660 38.5210251 476790 -123.2662534 0.57039
4263660 38.5210259 476820 -123.2659093 0.66367
4263660 38.5210267 476850 -123.2655651 0.47578
4263660 38.5210275 476880 -123.2652210 0.44097
4263660 38.5210283 476910 -123.2648768 0.40872
4263660 38.5210290 476940 -123.2645327 0.40460
4263660 38.5210298 476970 -123.2641886 0.48766
4263630 38.5207532 476730 -123.2669407 0.40929
4263630 38.5207540 476760 -123.2665966 0.43670
4263630 38.5207548 476790 -123.2662524 0.65917
4263630 38.5207556 476820 -123.2659083 0.72803
4263630 38.5207563 476850 -123.2655641 0.55375
4263630 38.5207571 476880 -123.2652200 0.41549
4263630 38.5207579 476910 -123.2648759 0.42202
4263630 38.5207587 476940 -123.2645317 0.44610
4263630 38.5207595 476970 -123.2641876 0.50576
4263630 38.5207602 477000 -123.2638434 0.47188
4263630 38.5207610 477030 -123.2634993 0.53404
4263600 38.5204829 476730 -123.2669397 0.39197
4263600 38.5204836 476760 -123.2665956 0.44260
4263600 38.5204844 476790 -123.2662514 0.51562
4263600 38.5204852 476820 -123.2659073 0.44933
4263600 38.5204860 476850 -123.2655631 0.40601
4263600 38.5204868 476880 -123.2652190 0.42309
4263600 38.5204875 476910 -123.2648749 0.45396
4263600 38.5204883 476940 -123.2645307 0.43963
4263600 38.5204891 476970 -123.2641866 0.46863
4263600 38.5204899 477000 -123.2638425 0.53921
4263600 38.5204906 477030 -123.2634983 0.53108
4263600 38.5204914 477060 -123.2631542 0.68581
4263570 38.5202133 476760 -123.2665946 0.36349
4263570 38.5202141 476790 -123.2662504 0.41669
4263570 38.5202148 476820 -123.2659063 0.41305
4263570 38.5202156 476850 -123.2655622 0.40307
4263570 38.5202164 476880 -123.2652180 0.42632
4263570 38.5202172 476910 -123.2648739 0.45396
4263570 38.5202180 476940 -123.2645297 0.39614
4263570 38.5202187 476970 -123.2641856 0.63147
4263570 38.5202195 477000 -123.2638415 0.78847
4263570 38.5202203 477030 -123.2634973 0.59300
4263570 38.5202211 477060 -123.2631532 0.55699
4263540 38.5199437 476790 -123.2662494 0.36940
4263540 38.5199445 476820 -123.2659053 0.41753
4263540 38.5199453 476850 -123.2655612 0.51839
4263540 38.5199460 476880 -123.2652170 0.46640
4263540 38.5199468 476910 -123.2648729 0.55711
4263540 38.5199476 476940 -123.2645288 0.54183
4263540 38.5199484 476970 -123.2641846 0.45414
4263540 38.5199492 477000 -123.2638405 0.49100
4263540 38.5199499 477030 -123.2634963 0.58331
4263540 38.5199507 477060 -123.2631522 0.46129
4263540 38.5199515 477090 -123.2628081 0.45220
4263540 38.5199522 477120 -123.2624639 0.47241
4263510 38.5196733 476790 -123.2662484 0.34514
4263510 38.5196741 476820 -123.2659043 0.50273
4263510 38.5196749 476850 -123.2655602 0.52439
4263510 38.5196757 476880 -123.2652160 0.67370
4263510 38.5196765 476910 -123.2648719 0.69871
4263510 38.5196772 476940 -123.2645278 0.69903
4263510 38.5196780 476970 -123.2641836 0.69467
4263510 38.5196788 477000 -123.2638395 0.61624
4263510 38.5196796 477030 -123.2634954 0.79228
4263510 38.5196803 477060 -123.2631512 0.65949
4263510 38.5196811 477090 -123.2628071 0.40071
4263510 38.5196819 477120 -123.2624629 0.49581
4263480 38.5194022 476760 -123.2665916 0.41549
4263480 38.5194030 476790 -123.2662474 0.43669
4263480 38.5194038 476820 -123.2659033 0.65196
4263480 38.5194045 476850 -123.2655592 0.75655
4263480 38.5194053 476880 -123.2652150 0.77441
4263480 38.5194061 476910 -123.2648709 0.61885
4263480 38.5194069 476940 -123.2645268 0.74732
4263480 38.5194077 476970 -123.2641826 0.82743
4263480 38.5194084 477000 -123.2638385 0.82529
4263480 38.5194092 477030 -123.2634944 0.89235
4263480 38.5194100 477060 -123.2631502 0.69747
4263480 38.5194108 477090 -123.2628061 0.41616
4263480 38.5194115 477120 -123.2624620 0.50998
4263480 38.5194123 477150 -123.2621178 0.43882
4263450 38.5191318 476760 -123.2665906 0.41974
4263450 38.5191326 476790 -123.2662464 0.55819
4263450 38.5191334 476820 -123.2659023 0.73125
4263450 38.5191342 476850 -123.2655582 0.85143
4263450 38.5191350 476880 -123.2652140 0.73197
4263450 38.5191357 476910 -123.2648699 0.55239
4263450 38.5191365 476940 -123.2645258 0.68133
4263450 38.5191373 476970 -123.2641816 0.79856
4263450 38.5191381 477000 -123.2638375 0.70617
4263450 38.5191388 477030 -123.2634934 0.69989
4263450 38.5191396 477060 -123.2631493 0.61528
4263450 38.5191404 477090 -123.2628051 0.48237
4263450 38.5191412 477120 -123.2624610 0.42698
4263450 38.5191419 477150 -123.2621169 0.54325
4263450 38.5191427 477180 -123.2617727 0.49662
4263420 38.5188615 476760 -123.2665896 0.38662
4263420 38.5188623 476790 -123.2662454 0.39246
4263420 38.5188630 476820 -123.2659013 0.61360
4263420 38.5188638 476850 -123.2655572 0.73212
4263420 38.5188646 476880 -123.2652131 0.66517
4263420 38.5188654 476910 -123.2648689 0.63299
4263420 38.5188662 476940 -123.2645248 0.63436
4263420 38.5188669 476970 -123.2641807 0.67114
4263420 38.5188677 477000 -123.2638365 0.67012
4263420 38.5188685 477030 -123.2634924 0.63344
4263420 38.5188693 477060 -123.2631483 0.56388
4263420 38.5188700 477090 -123.2628041 0.58673
4263420 38.5188708 477120 -123.2624600 0.72769
4263420 38.5188716 477150 -123.2621159 0.69588
4263420 38.5188723 477180 -123.2617717 0.47214
4263420 38.5188731 477210 -123.2614276 0.41747
4263390 38.5185919 476790 -123.2662445 0.33946
4263390 38.5185927 476820 -123.2659003 0.37202
4263390 38.5185935 476850 -123.2655562 0.39641
4263390 38.5185942 476880 -123.2652121 0.45308
4263390 38.5185950 476910 -123.2648679 0.55001
4263390 38.5185958 476940 -123.2645238 0.48338
4263390 38.5185966 476970 -123.2641797 0.42005
4263390 38.5185973 477000 -123.2638355 0.54645
4263390 38.5185981 477030 -123.2634914 0.69861
4263390 38.5185989 477060 -123.2631473 0.64049
4263390 38.5185997 477090 -123.2628032 0.80519
4263390 38.5186004 477120 -123.2624590 0.97772
4263390 38.5186012 477150 -123.2621149 0.88782
4263390 38.5186020 477180 -123.2617708 0.59533
4263390 38.5186028 477210 -123.2614266 0.44360
4263390 38.5186035 477240 -123.2610825 0.44621
4263390 38.5186073 477390 -123.2593619 0.62811
4263390 38.5186081 477420 -123.2590177 0.58047
4263360 38.5183247 476910 -123.2648669 0.34133
4263360 38.5183254 476940 -123.2645228 0.36288
4263360 38.5183270 477000 -123.2638346 0.38682
4263360 38.5183278 477030 -123.2634904 0.58037
4263360 38.5183285 477060 -123.2631463 0.55311
4263360 38.5183293 477090 -123.2628022 0.59319
4263360 38.5183301 477120 -123.2624580 0.67517
4263360 38.5183309 477150 -123.2621139 0.74802
4263360 38.5183316 477180 -123.2617698 0.66251
4263360 38.5183324 477210 -123.2614257 0.47105
4263360 38.5183332 477240 -123.2610815 0.44301
4263360 38.5183339 477270 -123.2607374 0.43800
4263360 38.5183347 477300 -123.2603933 0.41406
4263360 38.5183355 477330 -123.2600491 0.43875
4263360 38.5183377 477420 -123.2590168 0.39630
4263330 38.5180582 477060 -123.2631453 0.33456
4263330 38.5180590 477090 -123.2628012 0.33720
4263330 38.5180597 477120 -123.2624571 0.36448
4263330 38.5180605 477150 -123.2621129 0.46338
4263330 38.5180613 477180 -123.2617688 0.61278
4263330 38.5180620 477210 -123.2614247 0.46776
4263330 38.5180628 477240 -123.2610805 0.46788
4263330 38.5180636 477270 -123.2607364 0.38465
4263330 38.5180643 477300 -123.2603923 0.36511
4263330 38.5180651 477330 -123.2600482 0.46646
4263330 38.5180674 477420 -123.2590158 0.40959
4263300 38.5177901 477150 -123.2621120 0.36514
4263300 38.5177909 477180 -123.2617678 0.40743
4263300 38.5177917 477210 -123.2614237 0.41297
4263300 38.5177932 477270 -123.2607354 0.36336
4263300 38.5177940 477300 -123.2603913 0.41368
4263300 38.5177947 477330 -123.2600472 0.36038
4263300 38.5177970 477420 -123.2590148 0.45974
4263270 38.5175205 477180 -123.2617668 0.34254
4263270 38.5175221 477240 -123.2610786 0.38675
4263270 38.5175228 477270 -123.2607345 0.39309
4263270 38.5175236 477300 -123.2603903 0.36833
4263270 38.5175267 477420 -123.2590138 0.39401
4263240 38.5172517 477240 -123.2610776 0.36834
4263240 38.5172525 477270 -123.2607335 0.39503
4263240 38.5172563 477420 -123.2590129 0.45149
4263210 38.5169814 477240 -123.2610766 0.47382
4263210 38.5169821 477270 -123.2607325 0.60543
4263210 38.5169829 477300 -123.2603884 0.52379
4263210 38.5169852 477390 -123.2593560 0.41634
4263210 38.5169859 477420 -123.2590119 0.41350
4263180 38.5167110 477240 -123.2610757 0.65986
4263180 38.5167133 477330 -123.2600433 0.42721
4263180 38.5167156 477420 -123.2590109 0.41327
4263150 38.5164399 477210 -123.2614188 0.45410
4263150 38.5164406 477240 -123.2610747 0.55502
4263150 38.5164422 477300 -123.2603865 0.81320
4263120 38.5161695 477210 -123.2614178 0.44879
4263120 38.5161703 477240 -123.2610737 0.46871
4263090 38.5158991 477210 -123.2614169 0.43784
4263090 38.5158999 477240 -123.2610727 0.60886
4263090 38.5159007 477270 -123.2607286 0.46706
4263090 38.5159014 477300 -123.2603845 0.39375
4263090 38.5159022 477330 -123.2600404 0.35704
4263090 38.5159030 477360 -123.2596963 0.36618
4263090 38.5159083 477570 -123.2572874 0.38519
4263090 38.5159090 477600 -123.2569433 0.35801
4263060 38.5156288 477210 -123.2614159 0.41761
4263060 38.5156296 477240 -123.2610718 0.54132
4263060 38.5156303 477270 -123.2607276 0.63338
4263060 38.5156311 477300 -123.2603835 0.52986
4263060 38.5156319 477330 -123.2600394 0.43126
4263060 38.5156326 477360 -123.2596953 0.41325
4263060 38.5156334 477390 -123.2593512 0.40543
4263060 38.5156341 477420 -123.2590071 0.34392
4263060 38.5156364 477510 -123.2579747 0.38011
4263060 38.5156372 477540 -123.2576306 0.41828
4263060 38.5156379 477570 -123.2572865 0.39162
4263030 38.5153569 477150 -123.2621031 0.66718
4263030 38.5153577 477180 -123.2617590 0.54352
4263030 38.5153584 477210 -123.2614149 0.39000
4263030 38.5153592 477240 -123.2610708 0.38825
4263030 38.5153600 477270 -123.2607267 0.38258
4263030 38.5153607 477300 -123.2603826 0.63979
4263030 38.5153615 477330 -123.2600384 0.55634
4263030 38.5153623 477360 -123.2596943 0.39069
4263030 38.5153630 477390 -123.2593502 0.38832
4263030 38.5153638 477420 -123.2590061 0.39560
4263030 38.5153645 477450 -123.2586620 0.44537
4263030 38.5153653 477480 -123.2583179 0.51111
4263030 38.5153661 477510 -123.2579738 0.67002
4263030 38.5153668 477540 -123.2576296 0.55421
4263030 38.5153676 477570 -123.2572855 0.45165
4263030 38.5153683 477600 -123.2569414 0.44406
4263030 38.5153691 477630 -123.2565973 0.43866
4263000 38.5150896 477270 -123.2607257 0.35803
4263000 38.5150904 477300 -123.2603816 0.43779
4263000 38.5150911 477330 -123.2600375 0.55062
4263000 38.5150919 477360 -123.2596934 0.56360
4263000 38.5150927 477390 -123.2593492 0.69800
4263000 38.5150934 477420 -123.2590051 0.74913
4263000 38.5150942 477450 -123.2586610 0.76311
4263000 38.5150949 477480 -123.2583169 0.75792
4263000 38.5150957 477510 -123.2579728 0.68894
4263000 38.5150965 477540 -123.2576287 0.67591
4263000 38.5150972 477570 -123.2572846 0.67106
4263000 38.5150980 477600 -123.2569404 0.66241
4263000 38.5150987 477630 -123.2565963 0.55996
4263000 38.5150995 477660 -123.2562522 0.53980
4263000 38.5151002 477690 -123.2559081 0.53152
4262970 38.5148185 477240 -123.2610688 0.35690
4262970 38.5148192 477270 -123.2607247 0.38941
4262970 38.5148200 477300 -123.2603806 0.38670
4262970 38.5148208 477330 -123.2600365 0.65427
4262970 38.5148215 477360 -123.2596924 0.75053
4262970 38.5148223 477390 -123.2593483 0.85389
4262970 38.5148231 477420 -123.2590042 0.89194
4262970 38.5148238 477450 -123.2586600 0.91388
4262970 38.5148246 477480 -123.2583159 0.82717
4262970 38.5148253 477510 -123.2579718 0.75803
4262970 38.5148261 477540 -123.2576277 0.73619
4262970 38.5148269 477570 -123.2572836 0.73698
4262970 38.5148276 477600 -123.2569395 0.70392
4262970 38.5148284 477630 -123.2565954 0.63801
4262970 38.5148291 477660 -123.2562513 0.69630
4262970 38.5148299 477690 -123.2559072 0.66279
4262970 38.5148306 477720 -123.2555630 0.52830
4262970 38.5148314 477750 -123.2552189 0.45002
4262940 38.5145504 477330 -123.2600355 0.33216
4262940 38.5145512 477360 -123.2596914 0.36176
4262940 38.5145519 477390 -123.2593473 0.57069
4262940 38.5145527 477420 -123.2590032 0.64930
4262940 38.5145535 477450 -123.2586591 0.75551
4262940 38.5145542 477480 -123.2583150 0.70908
4262940 38.5145550 477510 -123.2579709 0.61017
4262940 38.5145557 477540 -123.2576267 0.72943
4262940 38.5145565 477570 -123.2572826 0.67974
4262940 38.5145572 477600 -123.2569385 0.61698
4262940 38.5145580 477630 -123.2565944 0.48036
4262940 38.5145588 477660 -123.2562503 0.46261
4262940 38.5145595 477690 -123.2559062 0.45782
4262940 38.5145603 477720 -123.2555621 0.52356
4262940 38.5145610 477750 -123.2552180 0.53709
4262940 38.5145618 477780 -123.2548739 0.62287
4262910 38.5142816 477390 -123.2593463 0.36183
4262910 38.5142823 477420 -123.2590022 0.42206
4262910 38.5142831 477450 -123.2586581 0.53307
4262910 38.5142839 477480 -123.2583140 0.45181
4262910 38.5142846 477510 -123.2579699 0.36987
4262910 38.5142854 477540 -123.2576258 0.56070
4262910 38.5142861 477570 -123.2572817 0.50763
4262910 38.5142869 477600 -123.2569376 0.51288
4262910 38.5142876 477630 -123.2565935 0.40760
4262910 38.5142884 477660 -123.2562493 0.38781
4262910 38.5142891 477690 -123.2559052 0.36612
4262910 38.5142899 477720 -123.2555611 0.41947
4262910 38.5142906 477750 -123.2552170 0.45468
4262910 38.5142914 477780 -123.2548729 0.56448
4262880 38.5140120 477420 -123.2590013 0.36505
4262880 38.5140127 477450 -123.2586571 0.36477
4262880 38.5140135 477480 -123.2583130 0.36441
4262880 38.5140143 477510 -123.2579689 0.34303
4262880 38.5140150 477540 -123.2576248 0.30867
4262880 38.5140158 477570 -123.2572807 0.36209
4262880 38.5140165 477600 -123.2569366 0.36594
4262880 38.5140173 477630 -123.2565925 0.39211
4262880 38.5140180 477660 -123.2562484 0.36224
4262880 38.5140203 477750 -123.2552161 0.38857
4262850 38.5137454 477570 -123.2572798 0.31571
4262850 38.5137462 477600 -123.2569356 0.36773
4262850 38.5137469 477630 -123.2565915 0.36862
4262850 38.5137477 477660 -123.2562474 0.33347
4262820 38.5134735 477510 -123.2579670 0.37200
4262820 38.5134743 477540 -123.2576229 0.44399
4262820 38.5134750 477570 -123.2572788 0.35203
4262820 38.5134758 477600 -123.2569347 0.35023
4262820 38.5134766 477630 -123.2565906 0.36023
4262790 38.5132032 477510 -123.2579660 0.46399
4262790 38.5132039 477540 -123.2576219 0.56883
4262790 38.5132047 477570 -123.2572778 0.37955
4262790 38.5132054 477600 -123.2569337 0.39061
4262760 38.5129328 477510 -123.2579651 0.49790
4262760 38.5129336 477540 -123.2576210 0.51909
4262760 38.5129343 477570 -123.2572769 0.38204
